"","rmeans_nexpr","rmeans_texpr","gene"
"200909_s_at",2619.57234883721,2008.98046511628,"RPLP2 /// SNORA52"
"200910_at",953.286744186046,1606.704,"CCT3 /// LOC101927137"
"200911_s_at",4161.03534883721,2406.61702325581,"TACC1"
"200912_s_at",3429.36976744186,3541.82697674419,"EIF4A2 /// MIR1248 /// SNORA4 /// SNORA63 /// SNORA81 /// SNORD2"
"200913_at",373.871041860465,362.401465116279,"PPM1G"
"200914_x_at",1185.12658139535,1225.42113953488,"KTN1"
"200915_x_at",1416.00625581395,1662.36765116279,"KTN1"
"200916_at",417.612325581395,440.939488372093,"TAGLN2"
"200917_s_at",141.379839534884,142.490769767442,"SRPR"
"200918_s_at",497.25111627907,472.205813953488,"SRPR"
"200919_at",985.309046511628,1014.18018604651,"PHC2"
"200920_s_at",1381.82895348837,926.214255813954,"BTG1"
"200921_s_at",2028.33953488372,1550.73748837209,"BTG1"
"200922_at",679.763744186047,667.153511627907,"KDELR1"
"200923_at",1943.00911627907,1554.94258139535,"LGALS3BP"
"200924_s_at",236.579,236.909046511628,"SLC3A2"
"200925_at",1902.72037209302,1879.23090697674,"COX6A1"
"200926_at",7880.84534883721,8419.20395348837,"RPS23"
"200927_s_at",416.075927906977,478.799195348837,"RAB14"
"200928_s_at",1144.20790697674,988.604395348837,"RAB14"
"200929_at",266.390844186046,435.899962790698,"TMED10"
"200930_s_at",75.9705558139535,66.8838534883721,"VCL"
"200931_s_at",3233.9523255814,2976.32534883721,"VCL"
"200932_s_at",372.314623255814,372.252255813953,"DCTN2"
"200933_x_at",8028.40069767442,8362.47325581395,"RPS4X"
"200934_at",1681.55211627907,1937.41013953488,"DEK"
"200935_at",90.8909441860465,79.1075209302326,"CALR"
"200936_at",3688.62441860465,4492.16804651163,"RPL8"
"200937_s_at",3965.35581395349,3952.85604651163,"RPL5 /// SNORD21"
"200938_s_at",240.346246511628,273.417848837209,"RERE"
"200939_s_at",51.1016395348837,53.1215255813953,"RERE"
"200940_s_at",1242.03223255814,779.751237209302,"RERE"
"200941_at",2635.80930232558,2740.9523255814,"HSBP1"
"200942_s_at",794.75488372093,867.09111627907,"HSBP1"
"200943_at",954.68963255814,1424.04413953488,"HMGN1"
"200944_s_at",3028.41725581395,5042.58813953488,"HMGN1 /// LOC101927733"
"200945_s_at",1775.13623255814,1706.88976744186,"SEC31A"
"200946_x_at",1583.30020930233,1403.97388372093,"GLUD1"
"200947_s_at",589.175790697674,658.116441860465,"GLUD1"
"200948_at",1692.43388372093,1546.25351162791,"MLF2"
"200949_x_at",2243.6306744186,1942.47604651163,"RPS20 /// SNORD54"
"200950_at",1102.69506976744,922.093465116279,"ARPC1A"
"200951_s_at",80.1427674418605,79.4343023255814,"CCND2"
"200952_s_at",953.39911627907,747.93076744186,"CCND2"
"200953_s_at",2325.258,1904.03365116279,"CCND2"
"200954_at",363.365023255814,337.958651162791,"ATP6V0C"
"200955_at",1959.69453488372,1967.71453488372,"IMMT"
"200956_s_at",263.366,294.80468372093,"SSRP1"
"200957_s_at",1724.31081395349,1829.38839534884,"SSRP1"
"200958_s_at",6675.18093023256,5465.76093023256,"SDCBP"
"200959_at",1148.80518604651,1489.9718372093,"FUS"
"200960_x_at",1249.21355813953,1103.58439534884,"CLTA"
"200961_at",1016.84495348837,1284.49344186047,"SEPHS2"
"200962_at",1543.30595348837,1337.26090697674,"RPL31"
"200963_x_at",6955.98,7150.48093023256,"RPL31"
"200964_at",351.075630232558,530.987646511628,"UBA1"
"200965_s_at",3028.5088372093,2169.7113255814,"ABLIM1"
"200966_x_at",1634.68258139535,1779.02051162791,"ALDOA"
"200967_at",1723.24141860465,1846.29520930233,"PPIB"
"200968_s_at",783.054148837209,1231.77929534884,"PPIB"
"200969_at",1248.95958139535,1527.56462790698,"LOC101928061 /// SERP1"
"200970_s_at",190.498118604651,236.559653488372,"SERP1"
"200971_s_at",777.49911627907,1105.46593023256,"LOC101928061 /// SERP1"
"200972_at",3599.94039534884,2160.46211627907,"TSPAN3"
"200973_s_at",433.255723255814,88.8118627906977,"TSPAN3"
"200974_at",2536.3883255814,3023.86609302326,"ACTA2"
"200975_at",2758.21976744186,2962.42255813953,"PPT1"
"200976_s_at",2484.86627906977,2620.56120930233,"TAX1BP1"
"200977_s_at",899.578581395349,1217.41486046512,"TAX1BP1"
"200978_at",2906.17018604651,1834.56353488372,"MDH1"
"200979_at",1183.925,918.291558139535,"PDHA1"
"200980_s_at",1648.8446744186,1220.39820930233,"PDHA1"
"200981_x_at",3910.95348837209,3745.62279069767,"GNAS"
"200982_s_at",2385.19869767442,2044.63662790698,"ANXA6"
"200983_x_at",1071.80404651163,1254.16041860465,"CD59"
"200984_s_at",2254.30079069767,2334.58953488372,"CD59"
"200985_s_at",2169.77862790698,2249.91162790698,"CD59"
"200986_at",1846.06955813953,1106.74865348837,"SERPING1"
"200987_x_at",322.264209302326,286.146139534884,"PSME3"
"200988_s_at",797.947534883721,760.580325581395,"PSME3"
"200989_at",2424.25513953488,3044.44953488372,"HIF1A"
"200990_at",201.811886046512,245.495797674419,"TRIM28"
"200991_s_at",249.970069767442,204.00083255814,"SNX17"
"200992_at",1992.98376744186,2084.01976744186,"IPO7"
"200993_at",1293.40662790698,1448.46069767442,"IPO7"
"200994_at",1358.13746511628,1396.52897674419,"IPO7"
"200995_at",878.024797674419,897.727,"IPO7"
"200996_at",1666.17679069767,2531.19976744186,"ACTR3"
"200997_at",1056.96455813953,1453.02065116279,"RBM14-RBM4 /// RBM4"
"200998_s_at",1261.47781395349,1313.09455813953,"CKAP4"
"200999_s_at",1507.15379069767,1807.10051162791,"CKAP4"
"201000_at",2387.65302325581,2208.91155813953,"AARS"
"201001_s_at",439.642395348837,473.295676744186,"TMEM189 /// TMEM189-UBE2V1 /// UBE2V1 /// UBE2V2"
"201002_s_at",1382.93286046512,1184.77797674419,"TMEM189 /// TMEM189-UBE2V1 /// UBE2V1 /// UBE2V2"
"201003_x_at",1367.27637209302,1373.09311627907,"TMEM189 /// TMEM189-UBE2V1 /// UBE2V1 /// UBE2V2"
"201004_at",1255.18155813953,1742.42965116279,"SSR4"
"201005_at",461.697576744186,1932.49711627907,"CD9"
"201006_at",300.371476744186,287.941372093023,"PRDX2"
"201007_at",2007.61623255814,1684.34558139535,"HADHB"
"201008_s_at",763.071027906977,307.443213953488,"TXNIP"
"201009_s_at",3853.59651162791,2510.72413953488,"TXNIP"
"201010_s_at",5442.26441860465,3458.52488372093,"TXNIP"
"201011_at",168.75501627907,219.138095348837,"RPN1"
"201012_at",4826.34139534884,2992.95588372093,"ANXA1"
"201013_s_at",1461.91265116279,1845.87025581395,"PAICS"
"201014_s_at",488.877946511628,749.491402325581,"PAICS"
"201015_s_at",232.707997674419,408.339630232558,"JUP"
"201016_at",516.426023255814,609.255744186047,"EIF1AX"
"201017_at",646.685604651163,670.557604651163,"EIF1AX"
"201018_at",1331.50913953488,1091.89034883721,"EIF1AX"
"201019_s_at",1854.77151162791,1861.83627906977,"EIF1AX"
"201020_at",1216.77253488372,1200.52941860465,"YWHAH"
"201021_s_at",2225.13374418605,2339.2588372093,"DSTN"
"201022_s_at",3890.91860465116,3995.13465116279,"DSTN"
"201023_at",1416.31913953488,1518.59737209302,"TAF7"
"201024_x_at",1173.77758139535,1145.08704651163,"EIF5B"
"201025_at",1156.57081395349,1042.09372093023,"EIF5B"
"201026_at",1146.52513953488,817.684860465116,"EIF5B"
"201027_s_at",288.521218604651,304.736360465116,"EIF5B"
"201028_s_at",1505.86255813953,1110.34125581395,"CD99"
"201029_s_at",3818.10372093023,2801.50953488372,"CD99"
"201030_x_at",5220.58395348837,3078.75262790698,"LDHB"
"201031_s_at",2284.11744186047,2948.23209302326,"HNRNPH1"
"201032_at",3156.01190697674,2230.64953488372,"BLCAP"
"201033_x_at",5636.90627906977,6102.05372093023,"RPLP0"
"201034_at",1745.43841860465,1495.27648837209,"ADD3"
"201035_s_at",1875.51834883721,1233.0631627907,"HADH"
"201036_s_at",2141.05776744186,1072.35679069767,"HADH"
"201037_at",469.323365116279,702.205395348837,"PFKP"
"201038_s_at",191.203718604651,178.766574418605,"ANP32A"
"201039_s_at",285.304965116279,262.074930232558,"RAD23A"
"201040_at",797.822976744186,773.673604651163,"GNAI2"
"201041_s_at",4166.84955813953,2222.06134883721,"DUSP1"
"201042_at",162.290960465116,153.384165116279,"TGM2"
"201043_s_at",193.849965116279,196.256574418605,"ANP32A"
"201044_x_at",60.0378837209302,57.1632302325581,"DUSP1"
"201045_s_at",48.3536604651163,44.445776744186,"RAB6A /// WTH3DI"
"201046_s_at",1610.87074418605,1425.27553488372,"RAD23A"
"201047_x_at",1687.00911627907,1752.75751162791,"RAB6A /// WTH3DI"
"201048_x_at",138.401746511628,142.054123255814,"RAB6A /// WTH3DI"
"201049_s_at",4944.71720930233,5475.39348837209,"RPS18"
"201050_at",136.723065116279,134.156639534884,"PLD3"
"201051_at",2022.38274418605,1928.33790697674,"ANP32A"
"201052_s_at",790.977441860465,754.115441860465,"PSMF1"
"201053_s_at",902.680581395349,955.890139534884,"PSMF1"
"201054_at",1626.06506976744,1621.64793023256,"HNRNPA0"
"201055_s_at",670.956046511628,653.673837209302,"HNRNPA0"
"201056_at",579.099034883721,627.250341860465,"GOLGB1"
"201057_s_at",1842.83088372093,1771.75760465116,"GOLGB1"
"201058_s_at",337.954376744186,149.973323255814,"MYL9"
"201059_at",3270.68697674419,3611.69911627907,"CTTN"
"201060_x_at",1865.28953488372,1519.44023255814,"STOM"
"201061_s_at",3529.0776744186,2490.52953488372,"STOM"
"201062_at",30.0967644186046,15.9525669767442,"STOM"
"201063_at",1496.59727906977,1488.43069767442,"RCN1"
"201064_s_at",1429.07530232558,1239.79427906977,"LOC100996696 /// PABPC4"
"201065_s_at",448.355765116279,480.631706976744,"GTF2I /// GTF2IP1 /// LOC100093631"
"201066_at",560.704502325581,637.958581395349,"CYC1"
"201067_at",504.602186046512,540.341046511628,"PSMC2"
"201068_s_at",2709.90758139535,2810.53744186047,"PSMC2"
"201069_at",1008.08272093023,1055.74652790698,"MMP2"
"201070_x_at",1510.4181627907,1459.64709302326,"SF3B1"
"201071_x_at",2729.88476744186,3185.76130232558,"SF3B1"
"201072_s_at",1277.854,1222.49430232558,"SMARCC1"
"201073_s_at",519.29723255814,640.611125581395,"SMARCC1"
"201074_at",301.029320930233,570.18928372093,"SMARCC1"
"201075_s_at",1640.47813953488,1611.11693023256,"SMARCC1"
"201076_at",1258.14723255814,1393.87881395349,"NHP2L1"
"201077_s_at",1168.40418604651,1164.45790697674,"ANXA2 /// NHP2L1"
"201078_at",1789.23109302326,1722.42720930233,"TM9SF2"
"201079_at",862.780511627907,1277.03341860465,"SYNGR2"
"201080_at",378.317186046512,347.64176744186,"PIP4K2B"
"201081_s_at",505.061465116279,555.770581395349,"PIP4K2B"
"201082_s_at",76.1937069767442,69.9599488372093,"DCTN1 /// SLC4A5"
"201083_s_at",29.4963788372093,67.7019776744186,"BCLAF1"
"201084_s_at",2345.22372093023,2530.95353488372,"BCLAF1"
"201085_s_at",185.217302325581,246.930479069767,"SON"
"201086_x_at",1024.30781395349,1243.82227906977,"SON"
"201087_at",1200.26848837209,1008.66776744186,"PXN"
"201088_at",1747.33518604651,2180.27186046512,"KPNA2"
"201089_at",1652.04269767442,1546.75788372093,"ATP6V1B2"
"201090_x_at",2558.59779069767,3370.9521627907,"TUBA1B"
"201091_s_at",565.802606976744,868.056162790698,"CBX3"
"201092_at",2280.22925581395,2837.76930232558,"RBBP7"
"201093_x_at",1114.43313953488,1131.89013953488,"SDHA"
"201094_at",2456.19569767442,2634.25704651163,"RPS29"
"201095_at",670.269255813953,722.61111627907,"DAP"
"201096_s_at",994.328651162791,1296.25827906977,"ARF4"
"201097_s_at",3369.05593023256,3673.50348837209,"ARF4"
"201098_at",1856.22946511628,2003.2828372093,"COPB2"
"201099_at",1050.62493023256,1148.90811627907,"USP9X"
"201100_s_at",1169.25897674419,1182.50174418605,"USP9X"
"201101_s_at",178.818172093023,164.854513953488,"BCLAF1"
"201102_s_at",463.916802325581,586.764076744186,"PFKL"
"201103_x_at",3574.51834883721,3821.48697674419,"NBPF10 /// NBPF11 /// NBPF12 /// NBPF14 /// NBPF15 /// NBPF20 /// NBPF8 /// NBPF9"
"201104_x_at",3178.74720930233,2925.59348837209,"NBPF10 /// NBPF11 /// NBPF14 /// NBPF15 /// NBPF19 /// NBPF20 /// NBPF25P /// NBPF26 /// NBPF8 /// NBPF9"
"201105_at",2913.21593023256,1406.17497674419,"LGALS1"
"201106_at",1967.18065116279,894.220906976744,"GPX4"
"201107_s_at",132.158827906977,118.297037209302,"THBS1"
"201108_s_at",1745.83448837209,1433.5571627907,"THBS1"
"201109_s_at",64.0174674418605,104.29431627907,"THBS1"
"201110_s_at",584.513544186046,806.032860465116,"THBS1"
"201111_at",1187.90151162791,1775.49909302326,"CSE1L"
"201112_s_at",1742.00023255814,2001.4736744186,"CSE1L"
"201113_at",212.298095348837,318.138846511628,"TUFM"
"201114_x_at",458.147441860465,593.130513953488,"PSMA7"
"201115_at",99.0258139534884,109.403795348837,"POLD2"
"201116_s_at",536.434465116279,499.17533255814,"CPE"
"201117_s_at",1107.70188372093,1027.43497674419,"CPE"
"201118_at",431.310162790698,275.728023255814,"PGD"
"201119_s_at",1460.07330232558,1512.62181395349,"COX8A"
"201120_s_at",64.0100604651163,61.8424906976744,"PGRMC1"
"201121_s_at",3483.50534883721,3349.41676744186,"PGRMC1"
"201122_x_at",607.114418604651,653.827023255814,"EIF5A"
"201123_s_at",188.929886046512,160.422248837209,"EIF5A"
"201124_at",1390.93611627907,1057.90106976744,"ITGB5"
"201125_s_at",1026.57965116279,689.142813953488,"ITGB5"
"201126_s_at",161.869041860465,140.775097674419,"MGAT1"
"201127_s_at",369.666409302326,327.331781395349,"ACLY"
"201128_s_at",3056.06813953488,3188.38255813953,"ACLY"
"201129_at",1532.2923255814,1704.27048837209,"SRSF7"
"201130_s_at",280.346409302326,323.798855813953,"CDH1"
"201131_s_at",520.886358139535,2027.43027906977,"CDH1"
"201132_at",854.17621627907,1062.34181395349,"HNRNPH2 /// RPL36A-HNRNPH2"
"201133_s_at",711.181086046512,697.778581395349,"PJA2"
"201134_x_at",1896.23848837209,1790.72972093023,"COX7C"
"201135_at",2124.4116744186,1023.23997906977,"ECHS1"
"201136_at",410.828697674419,719.640906976744,"PLP2"
"201137_s_at",2340.63127906977,2594.8043255814,"HLA-DPB1"
"201138_s_at",936.539279069767,866.604418604651,"SSB"
"201139_s_at",1539.182,1210.83972093023,"SSB"
"201140_s_at",196.738951162791,203.153362790698,"RAB5C"
"201141_at",2772.14706976744,2802.02946511628,"GPNMB"
"201142_at",838.396697674419,746.140302325581,"EIF2S1"
"201143_s_at",1480.58862790698,1322.10374418605,"EIF2S1"
"201144_s_at",2524.55260465116,2623.49597674419,"EIF2S1"
"201145_at",1940.06888372093,1834.67069767442,"HAX1"
"201146_at",2336.73076744186,2385.81279069767,"NFE2L2"
"201147_s_at",281.747493023256,207.726372093023,"TIMP3"
"201148_s_at",774.151720930233,531.053325581395,"TIMP3"
"201149_s_at",488.470820930233,433.78723255814,"TIMP3"
"201150_s_at",2844.10411627907,1544.06704651163,"TIMP3"
"201151_s_at",327.181379069767,268.950039534884,"MBNL1"
"201152_s_at",1908.2141627907,1638.41030232558,"MBNL1"
"201153_s_at",1260.85876744186,1040.36627906977,"MBNL1"
"201154_x_at",5862.56674418605,5264.57093023256,"RPL4 /// SNORD16 /// SNORD18A /// SNORD18B /// SNORD18C"
"201155_s_at",519.075044186047,441.897553488372,"MFN2"
"201156_s_at",658.767418604651,518.940255813954,"RAB5C"
"201157_s_at",978.648674418605,861.323441860465,"NMT1"
"201158_at",53.6541581395349,62.5525860465116,"NMT1"
"201159_s_at",284.039465116279,249.859255813953,"NMT1"
"201160_s_at",2370.38125581395,1881.57969767442,"YBX3"
"201161_s_at",129.248360465116,95.0248604651163,"YBX3"
"201162_at",782.959888372093,867.6417,"IGFBP7"
"201163_s_at",3889.62651162791,3953.81279069767,"IGFBP7"
"201164_s_at",798.682558139535,798.165860465116,"PUM1"
"201165_s_at",1582.29218604651,1688.00148837209,"PUM1"
"201166_s_at",2968.18348837209,3180.63930232558,"PUM1"
"201167_x_at",110.609469767442,112.5952,"ARHGDIA"
"201168_x_at",454.581023255814,500.089906976744,"ARHGDIA"
"201169_s_at",215.691337209302,275.911327906977,"BHLHE40"
"201170_s_at",577.642481395349,893.722976744186,"BHLHE40"
"201171_at",46.4827534883721,41.1864886046512,"ATP6V0E1"
"201172_x_at",2354.02388372093,2442.1111627907,"ATP6V0E1"
"201173_x_at",1105.31702325581,961.037093023256,"NUDC"
"201174_s_at",1406.7011627907,1288.97606976744,"TERF2IP"
"201175_at",1365.71913953488,1317.61902325581,"TMX2"
"201176_s_at",844.412446511628,765.755153488372,"ARCN1"
"201177_s_at",1145.73786046512,841.348744186046,"UBA2"
"201178_at",1552.09848837209,1448.35055813953,"FBXO7"
"201179_s_at",493.924162790698,575.039,"GNAI3"
"201180_s_at",2599.78227906977,2840.50013953488,"GNAI3"
"201181_at",339.450895348837,424.682279069767,"GNAI3"
"201182_s_at",599.872325581395,545.673069767442,"CHD4"
"201183_s_at",1872.80239534884,1596.27253488372,"CHD4"
"201184_s_at",562.224644186046,734.651,"CHD4"
"201185_at",3503.01837209302,2838.47641860465,"HTRA1"
"201186_at",685.197674418605,615.899093023256,"LRPAP1"
"201187_s_at",538.600279069767,562.218790697674,"ITPR3"
"201188_s_at",858.602976744186,857.427162790698,"ITPR3"
"201189_s_at",170.83888372093,180.591402325581,"ITPR3"
"201190_s_at",1187.6071627907,1271.02818604651,"PITPNA"
"201191_at",135.24553255814,133.401313953488,"PITPNA"
"201192_s_at",781.995790697674,737.247511627907,"PITPNA"
"201193_at",1522.30713953488,1072.14065116279,"IDH1"
"201194_at",740.922069767442,730.933790697674,"SEPW1"
"201195_s_at",475.150139534884,641.84888372093,"SLC7A5"
"201196_s_at",328.942906976744,452.553488372093,"AMD1"
"201197_at",1030.16851162791,1305.45339534884,"AMD1"
"201198_s_at",2201.67906976744,1867.22025581395,"PSMD1"
"201199_s_at",466.438813953488,452.856209302326,"PSMD1"
"201200_at",2566.22548837209,2152.53325581395,"CREG1"
"201201_at",1195.00146511628,1302.34886046512,"CSTB"
"201202_at",448.837125581395,950.185395348837,"PCNA"
"201203_s_at",151.154562790698,168.869993023256,"RRBP1"
"201204_s_at",281.041534883721,265.870748837209,"RRBP1"
"201205_at",2134.52697674419,1902.44151162791,""
"201206_s_at",142.255869767442,140.934848837209,"RRBP1"
"201207_at",1649.36276744186,1607.26351162791,"TNFAIP1"
"201208_s_at",1047.82769767442,994.980720930233,"TNFAIP1"
"201209_at",491.648395348837,695.672372093023,"HDAC1"
"201210_at",2808.85811627907,2548.68848837209,"DDX3X"
"201211_s_at",242.681581395349,229.393565116279,"DDX3X"
"201212_at",785.300023255814,581.153465116279,"LGMN"
"201213_at",366.59948372093,300.878255813954,"PPP1R7"
"201214_s_at",303.30656744186,207.699844186047,"PPP1R7"
"201215_at",2480.22253488372,2172.84558139535,"PLS3"
"201216_at",1032.10527906977,1125.10523255814,"ERP29"
"201217_x_at",5877.62395348837,6965.12465116279,"RNU86 /// RPL3 /// SNORD83B"
"201218_at",925.744523255814,1266.14537209302,"CTBP2"
"201219_at",236.619781395349,349.437255813953,"CTBP2"
"201220_x_at",2289.77760465116,2687.77209302326,"CTBP2"
"201221_s_at",1257.57727906977,1293.51113953488,"SNRNP70"
"201222_s_at",1058.21436976744,1025.4533255814,"RAD23B"
"201223_s_at",1496.17823255814,1375.70834883721,"RAD23B"
"201224_s_at",430.572069767442,449.467,"SRRM1"
"201225_s_at",1070.59395348837,1098.60069767442,"SRRM1"
"201226_at",1231.02606976744,1033.41127906977,"NDUFB8"
"201227_s_at",2405.50495348837,1929.0093255814,"NDUFB8"
"201228_s_at",204.868662790698,229.911879069767,"ARIH2"
"201229_s_at",699.718302325581,509.527604651163,"ARIH2"
"201230_s_at",1567.85088372093,1285.25413953488,"ARIH2"
"201231_s_at",2194.49327906977,2545.59365116279,"ENO1"
"201232_s_at",770.300976744186,813.289720930233,"PSMD13"
"201233_at",440.04411627907,420.879634883721,"PSMD13"
"201234_at",1539.29960465116,1334.64969767442,"ILK"
"201235_s_at",1547.14941860465,1213.17376744186,"BTG2"
"201236_s_at",2711.57818604651,2044.22039534884,"BTG2"
"201237_at",961.812976744186,941.448627906977,"CAPZA2"
"201238_s_at",2088.31160465116,1820.51051162791,"CAPZA2"
"201239_s_at",671.267651162791,666.795418604651,"SPCS2"
"201240_s_at",2994.23679069767,3475.41930232558,"SPCS2"
"201241_at",1209.01425581395,1260.74065116279,"DDX1"
"201242_s_at",771.473023255814,1780.98779069767,"ATP1B1"
"201243_s_at",1216.66130232558,2253.30188372093,"ATP1B1"
"201244_s_at",1045.33488372093,1035.32227906977,"RAF1"
"201245_s_at",603.071090697674,625.151069767442,"LOC101927673 /// OTUB1"
"201246_s_at",59.022023255814,68.908488372093,"LOC101927673 /// OTUB1"
"201247_at",267.918174418605,420.267069767442,"SREBF2"
"201248_s_at",379.920279069767,515.232558139535,"SREBF2"
"201249_at",723.118348837209,668.873813953488,"SLC2A1"
"201250_s_at",1686.69674418605,1581.01348837209,"SLC2A1"
"201251_at",557.763255813953,691.050441860465,"PKM"
"201252_at",165.925472093023,135.51968372093,"PSMC4"
"201253_s_at",1269.57311627907,1246.7118372093,"CDIPT"
"201254_x_at",6491.24511627907,6723.35093023256,"RPS6"
"201255_x_at",621.912279069767,608.459137209302,"BAG6"
"201256_at",1981.18427906977,1958.40906976744,"COX7A2L"
"201257_x_at",9639.34348837209,10142.6037209302,"RPS3A /// SNORD73A"
"201258_at",2682.2388372093,2670.64490697674,"RPS16"
"201259_s_at",702.89223255814,648.882465116279,"SYPL1"
"201260_s_at",1405.7053255814,1760.76974418605,"SYPL1"
"201261_x_at",669.642255813954,934.041906976744,"BGN"
"201262_s_at",290.512269767442,272.200855813953,"BGN"
"201263_at",397.852572093023,619.573011627907,"TARS"
"201264_at",79.8970651162791,64.5836860465116,"COPE"
